neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365
6,0.29976524887598544,0.4807222838696248,0.4916387959866221,0.0,0.037383177570093455,0.06301369863013699
122,0.2071778140293361,0.4535256733582287,1.0,0.0,0.02403204272363151,0.8602739726027397
122,0.21282775633628148,0.48386966609496085,0.5317725752508361,0.15035587188612098,0.07476635514018691,1.0
89,0.33629093224047324,0.4944819933421343,0.2508361204013378,0.0017793594306049823,0.0,0.0
63,0.4405363466358665,0.15767174417430851,0.18729096989966554,0.0017793594306049823,0.0013351134846461949,0.0
11,0.7404209604901837,0.740946232220324,0.5016722408026756,0.0008896797153024911,0.0013351134846461949,0.0
40,0.32471252934388417,0.11937859376575943,0.26421404682274247,0.0017793594306049823,0.036048064085447265,0.0
32,0.2936378466557983,0.37286391606980374,0.3311036789297659,0.0,0.0,0.0
35,0.3781482513030596,0.6399273681024908,0.568561872909699,0.011565836298932384,0.06542056074766354,0.9506849315068493
122,0.22237695460151485,0.4477151215575361,0.3177257525083612,0.011565836298932384,0.014686248331108143,0.8684931506849315
129,0.6875024867703985,0.4354685766165858,0.32441471571906355,0.0008896797153024911,0.0,0.4465753424657534
94,0.2765288664305956,0.4249974780591117,0.23411371237458192,0.0008896797153024911,0.016021361815754337,0.03287671232876713
71,0.25571957187759153,0.3788358720871088,0.3511705685618729,0.0017793594306049823,0.006675567423230975,0.16986301369863013
29,0.40257828353162495,0.5805911429436037,0.2508361204013378,0.0008896797153024911,0.020026702269692925,0.1315068493150685
34,0.2729081287550059,0.37451830929080643,0.12374581939799331,0.0,0.014686248331108143,0.0
6,0.30827995066252356,0.4784020982548043,0.16722408026755853,0.0,0.006675567423230975,0.0
82,0.4802848844149139,0.48433370321799885,0.6688963210702341,0.0017793594306049823,0.0026702269692923898,0.13424657534246576
31,0.6212947121314585,0.6958135781297301,0.23076923076923075,0.0017793594306049823,0.03471295060080107,0.8328767123287671
56,0.38431544184936683,0.4015938666397858,0.2508361204013378,0.02580071174377224,0.022696929238985312,0.8684931506849315
133,0.36517725699278003,0.6219106224150153,0.4816053511705686,0.0026690391459074734,0.017356475300400534,0.9863013698630138
122,0.2317272112362332,0.47107838192277995,0.3177257525083612,0.0017793594306049823,0.19359145527369825,0.10410958904109589
122,0.21601082242474945,0.46072833652777945,0.6655518394648829,0.0008896797153024911,0.036048064085447265,0.7205479452054795
122,0.22945927664821397,0.4673257338847918,0.4280936454849498,0.0,0.05874499332443257,0.03287671232876713
109,0.2139816177933369,0.4033693130232905,0.3377926421404682,0.0,0.03337783711615487,0.3150684931506849
122,0.21581188079414915,0.45865025723796293,0.568561872909699,0.0008896797153024911,0.016021361815754337,0.2356164383561644
76,0.9546015199140641,0.6716836477352501,0.21739130434782608,0.0008896797153024911,0.0,1.0
119,0.2425496359367969,0.4391203470190703,0.32441471571906355,0.0026690391459074734,0.10013351134846461,0.38082191780821917
3,0.31723232403612656,0.4406940381316815,0.11036789297658862,0.0008896797153024911,0.16688918558077437,0.8712328767123287
136,0.4814387458719409,0.44955109452234865,0.23411371237458192,0.0008896797153024911,0.0,0.2219178082191781
87,0.21330521624955168,0.42419045697573665,0.2842809364548495,0.0008896797153024911,0.0026702269692923898,0.0684931506849315
15,0.46126606453665886,0.3554726117220355,0.21739130434782608,0.0017793594306049823,0.04005340453938585,0.3698630136986301
58,0.2139816177933369,0.13130233027337113,0.1471571906354515,0.0026690391459074734,0.016021361815754337,0.5287671232876713
77,0.1490470695897841,0.2877837183496581,0.2909698996655518,0.0008896797153024911,0.0013351134846461949,0.3150684931506849
87,0.19957824374330357,0.4417028144859785,0.4916387959866221,0.02580071174377224,0.017356475300400534,0.7945205479452054
31,0.7204870091115652,0.682255623928171,0.16722408026755853,0.0,0.0,0.9972602739726028
113,0.1696574225122447,0.2715222435185751,0.13712374581939799,0.0008896797153024911,0.07343124165554071,0.1726027397260274
135,0.35924879640313634,0.4025824674669707,0.23411371237458192,0.0,0.0534045393858478,0.0
87,0.23244340110611006,0.4333299707454614,0.3846153846153846,0.0017793594306049823,0.0,0.0
23,0.29841244578838655,0.49557147180468064,0.3511705685618729,0.0026690391459074734,0.045393858477970624,0.0027397260273972603
122,0.2185174869693185,0.48647230908906636,0.6655518394648829,0.0,0.1268357810413885,0.22465753424657534
122,0.23769546015199694,0.4650458993241102,0.4648829431438127,0.0008896797153024911,0.0013351134846461949,0.4410958904109589
62,0.27688696136553403,0.43952385756077206,0.26421404682274247,0.0,0.012016021361815754,0.989041095890411
119,0.25719173994349376,0.41581761323513433,0.23076923076923075,0.0008896797153024911,0.13618157543391188,0.15616438356164383
1,0.8069470417379705,0.7538989206092879,0.3377926421404682,0.0008896797153024911,0.157543391188251,0.8273972602739726
3,0.3173516890144299,0.43996771915666955,0.4280936454849498,0.0026690391459074734,0.0267022696929239,0.008219178082191782
79,0.25969840448811965,0.5170987592050835,0.4648829431438127,0.0,0.03471295060080107,0.10684931506849316
58,0.22345123940635858,0.19215171996373215,0.4615384615384615,0.0026690391459074734,0.004005340453938584,0.1095890410958904
91,0.44618628894281187,0.7000100877635305,0.20066889632107024,0.0008896797153024911,0.029372496662216287,0.8712328767123287
63,0.43651772569927516,0.14094623222030123,0.07692307692307693,0.0008896797153024911,0.06008010680907877,0.9753424657534246
23,0.2943142481995835,0.4879854736204834,0.21739130434782608,0.0008896797153024911,0.13885180240320427,0.3643835616438356
6,0.2745792384514516,0.48066175728845906,0.26421404682274247,0.0,0.004005340453938584,0.9863013698630138
116,0.3164763458401296,0.632644002824577,0.802675585284281,0.0017793594306049823,0.0026702269692923898,0.1589041095890411
72,0.02717542672979789,0.18083324926857358,0.7692307692307692,0.0,0.07610146862483311,0.0
31,0.6125810687144337,0.6912942600625911,0.36789297658862874,0.0017793594306049823,0.0026702269692923898,1.0
89,0.3261846974098148,0.5084434580853383,0.3377926421404682,0.0008896797153024911,0.0,0.3506849315068493
139,0.5095690924282792,0.34532432159790005,0.3846153846153846,0.0017793594306049823,0.0026702269692923898,0.0
122,0.21847769864322686,0.458327448804539,0.5016722408026756,0.0008896797153024911,0.15220293724966621,0.3972602739726027
23,0.2696454860144115,0.5029758902451249,0.2842809364548495,0.0008896797153024911,0.022696929238985312,0.07671232876712329
71,0.22571917399440622,0.4041158075254714,0.2508361204013378,0.0008896797153024911,0.006675567423230975,0.0
3,0.3229618429952552,0.41287198628063493,0.16387959866220736,0.0,0.03871829105473965,0.0
88,0.3311582381728897,0.5600121053162468,0.29765886287625415,0.0008896797153024911,0.004005340453938584,0.43561643835616437
94,0.27517606334302513,0.4169877938061006,0.22742474916387959,0.02491103202846975,0.0,0.8684931506849315
94,0.28062706401942705,0.42963784928880955,0.802675585284281,0.02402135231316726,0.044058744993324434,0.7835616438356164
99,0.3559065770103018,0.1652375668314221,0.5016722408026756,0.0017793594306049823,0.0026702269692923898,0.052054794520547946
71,0.24668762185174842,0.3862806415817488,0.1505016722408027,0.0,0.0026702269692923898,0.0
119,0.2413161978275582,0.43534752345405536,0.18729096989966554,0.0008896797153024911,0.0,0.0
13,0.7253013965702451,0.19102189044687634,0.07692307692307693,0.0,0.0013351134846461949,0.2
114,0.7819599729439233,0.6335720770705109,0.26421404682274247,0.0008896797153024911,0.0,0.2410958904109589
23,0.3179087255799118,0.48112579441138337,0.568561872909699,0.0008896797153024911,0.004005340453938584,0.0
122,0.2242867942545672,0.4912942600625456,0.8361204013377926,0.0017793594306049823,0.037383177570093455,0.9205479452054794
122,0.23781482513030028,0.4593564006859481,0.8327759197324415,0.0008896797153024911,0.016021361815754337,0.4301369863013699
139,0.5379779572673158,0.3345304146070873,0.5016722408026756,0.0,0.008010680907877168,1.0
122,0.2331198026498953,0.46916170684960434,0.5317725752508361,0.0026690391459074734,0.04806408544726302,0.1917808219178082
12,0.49039111924562917,0.7481085443357642,0.3010033444816054,0.0,0.012016021361815754,0.4849315068493151
103,0.2325627660844134,0.3806920205790334,0.3377926421404682,0.02402135231316726,0.021361815754339118,0.8958904109589041
32,0.28663510126128244,0.35638051044082886,0.45484949832775917,0.0008896797153024911,0.0787716955941255,0.1726027397260274
40,0.3041021764214804,0.09115303137292585,0.41471571906354515,0.0035587188612099642,0.030707610146862484,0.24383561643835616
76,0.9351052401225388,0.6975486734590959,0.10033444816053512,0.0008896797153024911,0.025367156208277702,0.6082191780821918
122,0.22571917399440622,0.4957127004942947,0.20735785953177258,0.0,0.0,0.0
98,0.770699876656181,0.5878946837486012,0.6688963210702341,0.0008896797153024911,0.0,0.452054794520548
32,0.33700712211037853,0.39632805407040905,0.2508361204013378,0.0008896797153024911,0.042723631508678236,0.09863013698630137
3,0.3221660764731382,0.41337637445784026,0.16387959866220736,0.0,0.06675567423230974,0.24383561643835616
76,1.0,0.7340058509028609,0.22742474916387959,0.0,0.0026702269692923898,0.8712328767123287
89,0.3265030040186332,0.49849692323206796,0.3010033444816054,0.0008896797153024911,0.06408544726301735,0.473972602739726
110,0.33394342100027075,0.5780288510037792,0.3177257525083612,0.0008896797153024911,0.032042723631508674,0.7095890410958904
83,0.4984681494449603,0.4592756985776134,0.3311036789297659,0.0008896797153024911,0.050734312416555405,0.16712328767123288
54,0.6592129869096937,0.11213557954201292,0.13377926421404682,0.02580071174377224,0.0,0.0
103,0.22269526121036165,0.39057802885102433,0.8361204013377926,0.0008896797153024911,0.0,0.0
71,0.247324235069442,0.3862402905276099,0.5451505016722408,0.0008896797153024911,0.1548731642189586,0.4383561643835616
94,0.2886245175665465,0.43264400282458837,0.32441471571906355,0.0,0.029372496662216287,0.0
25,0.6028329288186569,0.35286996872793,0.16387959866220736,0.0017793594306049823,0.05473965287049399,0.0
34,0.26499025186009817,0.3633612428124593,0.451505016722408,0.0008896797153024911,0.004005340453938584,0.0
12,0.45470099072929315,0.7380409563199919,0.20066889632107024,0.0008896797153024911,0.0267022696929239,0.9123287671232877
122,0.20861019376920353,0.4576414808836944,0.6321070234113713,0.0008896797153024911,0.02403204272363151,0.016438356164383564
122,0.21573230414196587,0.4716231211540389,0.568561872909699,0.02580071174377224,0.0013351134846461949,0.3698630136986301
62,0.2627223172721074,0.4466054675678208,0.3377926421404682,0.0008896797153024911,0.0013351134846461949,0.057534246575342465
7,0.7165081765010086,0.5078785433269388,0.2408026755852843,0.0,0.06141522029372497,0.0
71,0.22667409382088977,0.3929587410470958,0.41471571906354515,0.0,0.012016021361815754,0.0
79,0.2819798671069975,0.5090487238979051,0.2508361204013378,0.02580071174377224,0.01335113484646195,0.6191780821917808
3,0.3341821509568774,0.4517300514476119,0.3846153846153846,0.0008896797153024911,0.12149532710280374,0.21643835616438356
49,0.29272271515537795,0.3165540199737791,0.4816053511705686,0.0008896797153024911,0.0013351134846461949,0.0
114,0.7740420960490155,0.6609300917986616,0.06354515050167224,0.0,0.0,0.0
123,0.7173039430230972,0.90194693836375,0.6688963210702341,0.0,0.014686248331108143,0.25205479452054796
59,0.3146858711653806,0.29060829214168393,0.10033444816053512,0.02580071174377224,0.0,0.0
3,0.3563442485974804,0.44947039241395714,0.3377926421404682,0.02402135231316726,0.0,0.7890410958904109
106,0.2916484303505342,0.26050640572981365,0.3377926421404682,0.0008896797153024911,0.030707610146862484,0.17534246575342466
92,0.39895754585603527,0.3774437607182506,0.9297658862876254,0.0008896797153024911,0.022696929238985312,0.3315068493150685
73,0.8430748418413998,0.816886916170688,0.08361204013377926,0.004448398576512456,0.032042723631508674,0.22465753424657534
87,0.22985715990927247,0.4306668011701902,0.36789297658862874,0.0008896797153024911,0.24966622162883845,0.6904109589041096
122,0.23797397843472368,0.4577423585191127,0.9197324414715718,0.0026690391459074734,0.08277703604806408,1.0
72,0.03767954482154323,0.17661656410777482,0.20066889632107024,0.0008896797153024911,0.0,0.0
138,0.7161102932399501,0.23950368203369976,0.13712374581939799,0.0035587188612099642,0.0,0.9534246575342465
114,0.7409382087295455,0.6290931100575108,0.2508361204013378,0.0008896797153024911,0.02403204272363151,0.2
129,0.7124895555643889,0.4341369918288933,0.1505016722408027,0.02402135231316726,0.009345794392523364,0.1917808219178082
3,0.3337444793697273,0.46373449006355827,0.2842809364548495,0.0,0.07476635514018691,0.2273972602739726
15,0.4639716707117998,0.36311913648739846,0.21739130434782608,0.0,0.10146862483311081,0.0
138,0.7243066884175846,0.2539695349541091,0.13712374581939799,0.005338078291814947,0.0026702269692923898,0.0027397260273972603
122,0.24660804519953672,0.4682538081307541,0.6020066889632107,0.0017793594306049823,0.1562082777036048,0.6493150684931507
29,0.4307086300879348,0.608453545848846,0.6655518394648829,0.0008896797153024911,0.006675567423230975,0.9616438356164384
129,0.7106195042374566,0.42864924846159624,0.20066889632107024,0.0,0.012016021361815754,0.40273972602739727
64,0.2950304380694604,0.2361545445374702,0.3979933110367893,0.0017793594306049823,0.021361815754339118,0.9945205479452055
3,0.3363307205665649,0.46264501160092664,0.568561872909699,0.0,0.12149532710280374,0.3589041095890411
113,0.1778538176899076,0.2661959043680042,0.9866220735785953,0.0008896797153024911,0.01335113484646195,0.04657534246575343
28,0.37460709027971006,0.5771007767577885,0.3979933110367893,0.0008896797153024911,0.006675567423230975,0.46301369863013697
92,0.37954084271675015,0.37710077675779985,0.43812709030100333,0.0008896797153024911,0.06408544726301735,0.9726027397260274
122,0.22440615923287055,0.49506708362750373,0.568561872909699,0.0017793594306049823,0.10146862483311081,0.030136986301369864
119,0.24899534476585927,0.42933521638252614,0.36789297658862874,0.0035587188612099642,0.0013351134846461949,0.0
6,0.2822185970636326,0.48070210834256955,0.6321070234113713,0.0017793594306049823,0.006675567423230975,0.07397260273972603
127,0.3309990848684947,0.32970846363360806,0.2842809364548495,0.02402135231316726,0.0,0.18904109589041096
30,0.752516611626163,0.557066478361719,0.06354515050167224,0.005338078291814947,0.004005340453938584,0.0
31,0.7261767397445453,0.6787450822152721,0.23411371237458192,0.0,0.022696929238985312,0.8684931506849315
23,0.3027493733338531,0.4873398567538061,0.23411371237458192,0.005338078291814947,0.0,0.9780821917808219
109,0.19185930847888244,0.39844648441444974,0.41471571906354515,0.0,0.0026702269692923898,0.0
37,0.6162813830422067,0.7631594875416283,0.16722408026755853,0.0008896797153024911,0.008010680907877168,0.0
27,0.351848167747562,0.375042872995067,0.26421404682274247,0.0,0.0026702269692923898,0.0
71,0.2596586161619996,0.3889236356299932,0.3010033444816054,0.0017793594306049823,0.0,0.0
122,0.22066605657900595,0.4888530212851947,0.6020066889632107,0.0,0.0,0.4794520547945206
139,0.5116380853857265,0.34328659336225087,0.6655518394648829,0.0017793594306049823,0.0,0.24383561643835616
122,0.23220467114947496,0.4747906789064871,0.4615384615384615,0.0008896797153024911,0.04939919893190921,0.9232876712328767
56,0.4153901245374527,0.3855139715524558,0.2508361204013378,0.0008896797153024911,0.014686248331108143,0.0
122,0.22384912266738866,0.4533642691415025,0.43812709030100333,0.0,0.14285714285714285,0.2054794520547945
14,0.34261727609120385,0.5699989912236276,0.6688963210702341,0.0017793594306049823,0.004005340453938584,0.7506849315068493
11,0.6519317232323942,0.7758700696055598,0.3712374581939799,0.02402135231316726,0.0053404539385847796,0.41643835616438357
110,0.3023117017467598,0.5469988903460035,0.3177257525083612,0.0,0.05874499332443257,0.2547945205479452
119,0.23280149604107692,0.41513164531423286,0.3377926421404682,0.0017793594306049823,0.010680907877169559,0.6219178082191781
122,0.2522579875064537,0.4747301523252361,0.568561872909699,0.0,0.02403204272363151,0.06575342465753425
112,0.9117494926988456,0.6281650358115485,0.20066889632107024,0.02580071174377224,0.01335113484646195,0.14794520547945206
124,0.5524609079695892,0.017108846968625357,0.13377926421404682,0.0,0.016021361815754337,1.0
62,0.2688497194922945,0.45152829617674684,0.2508361204013378,0.0,0.042723631508678236,0.03561643835616438
77,0.1442724704571674,0.28112579441142316,0.903010033444816,0.004448398576512456,0.0,0.0136986301369863
67,0.6951418453825511,0.42780187632405386,0.3511705685618729,0.0026690391459074734,0.006675567423230975,0.16164383561643836
119,0.2348307006724326,0.40700090789866294,0.3411371237458194,0.0008896797153024911,0.2696929238985314,0.18904109589041096
94,0.28194007878087746,0.40536669020477234,0.8361204013377926,0.0035587188612099642,0.017356475300400534,0.16986301369863013
65,0.8297457525961818,0.6685160899828588,0.862876254180602,0.0008896797153024911,0.0053404539385847796,0.9506849315068493
50,0.23471133569410085,0.29781095531120627,0.30434782608695654,0.0008896797153024911,0.044058744993324434,0.1917808219178082
132,0.7188556877412111,0.8059316049632343,0.21739130434782608,0.0,0.029372496662216287,0.0
85,0.7833127760314937,0.44192474528395564,0.11371237458193979,0.0,0.006675567423230975,0.14246575342465753
98,0.7635777662833618,0.6022596590335922,0.41471571906354515,0.0008896797153024911,0.006675567423230975,0.989041095890411
3,0.3298452234114393,0.43998789468369637,0.20066889632107024,0.0017793594306049823,0.10947930574098798,0.03561643835616438
129,0.6850356105518358,0.4410370220921891,0.1505016722408027,0.0008896797153024911,0.004005340453938584,0.2273972602739726
92,0.3830820037400713,0.38730959346312943,0.3377926421404682,0.0008896797153024911,0.030707610146862484,0.9534246575342465
89,0.3389169617634593,0.5067083627559725,0.12040133779264214,0.02402135231316726,0.006675567423230975,0.22465753424657534
109,0.19647475430710415,0.3989508725915414,0.20066889632107024,0.0,0.0013351134846461949,0.12054794520547946
119,0.2313293279751747,0.4186623625542154,0.6655518394648829,0.0,0.009345794392523364,0.0
6,0.2959455695698807,0.48370826187834837,0.4648829431438127,0.0,0.0026702269692923898,0.0
103,0.24668762185174842,0.3535761121759151,0.6688963210702341,0.021352313167259784,0.0013351134846461949,0.0
113,0.17606334301515858,0.2557449813376138,0.3377926421404682,0.0008896797153024911,0.008010680907877168,0.452054794520548
79,0.2836907651295064,0.5133461111672091,0.23076923076923075,0.0,0.308411214953271,0.4054794520547945
87,0.21609039907696115,0.4202360536669403,0.40468227424749165,0.0026690391459074734,0.008010680907877168,0.0
87,0.21254923805355475,0.42249571270048136,0.6688963210702341,0.0017793594306049823,0.017356475300400534,0.0
122,0.2158516691202692,0.483910017149185,0.8361204013377926,0.0017793594306049823,0.016021361815754337,0.3780821917808219
112,0.8744678311383325,0.604761424392251,0.2842809364548495,0.0,0.0026702269692923898,0.9534246575342465
122,0.23697927028209165,0.4452133561989342,0.3010033444816054,0.0026690391459074734,0.0,0.1178082191780822
71,0.21676680062068954,0.4046605467567872,0.5852842809364548,0.0,0.004005340453938584,0.0
30,0.7970795368639187,0.520488247755452,0.2608695652173913,0.0,0.004005340453938584,0.9945205479452055
32,0.32777623045396354,0.3647331786542338,0.36454849498327757,0.010676156583629892,0.017356475300400534,0.19452054794520549
7,0.7216806588946838,0.5097750428730023,0.20066889632107024,0.01690391459074733,0.012016021361815754,0.0
120,0.2907332988501139,0.444547563805088,0.43478260869565216,0.0035587188612099642,0.0,0.0
67,0.6847968805952291,0.42404922828609415,0.1605351170568562,0.0026690391459074734,0.0026702269692923898,0.9534246575342465
122,0.22472446584171735,0.44606072833656185,0.5016722408026756,0.0026690391459074734,0.044058744993324434,0.0027397260273972603
2,0.050531174153491065,0.15458488853019503,0.20066889632107024,0.0035587188612099642,0.010680907877169559,0.7287671232876712
32,0.304301118051967,0.403752648037937,0.2508361204013378,0.0,0.0053404539385847796,0.9561643835616438
122,0.21676680062068954,0.4865731867245131,0.5016722408026756,0.0,0.0,0.1589041095890411
84,0.04810408626107687,0.24541511146978223,0.2842809364548495,0.0,0.0013351134846461949,0.03287671232876713
116,0.32797517208456384,0.644285281952989,0.5016722408026756,0.0017793594306049823,0.03337783711615487,0.08493150684931507
104,0.41459435801536415,0.4844951074346966,0.3377926421404682,0.0,0.15353805073431243,0.3561643835616438
109,0.2118728365097695,0.3902753959447125,0.43478260869565216,0.0017793594306049823,0.017356475300400534,0.049315068493150684
109,0.21067918672662245,0.38914556642791354,0.5919732441471571,0.0008896797153024911,0.0026702269692923898,0.0
19,0.31611825090516277,0.5008574599011411,0.68561872909699,0.004448398576512456,0.0,0.0
122,0.2263159988859229,0.4913144355896293,0.36454849498327757,0.005338078291814947,0.0013351134846461949,0.052054794520547946
35,0.39820156766003834,0.6683950368203284,0.1806020066889632,0.02580071174377224,0.029372496662216287,0.7342465753424657
79,0.26678072653481877,0.5187128013719189,0.5016722408026756,0.0,0.009345794392523364,0.44931506849315067
77,0.14439183543552758,0.27789771007766717,0.4816053511705686,0.0026690391459074734,0.0267022696929239,0.22465753424657534
47,0.6647833525643705,0.8856047614243892,0.20066889632107024,0.004448398576512456,0.006675567423230975,0.9315068493150686
39,0.5212270719770515,0.38904468879243836,0.43478260869565216,0.02580071174377224,0.0,0.7041095890410959
138,0.6286953407870044,0.2648441440532281,0.11371237458193979,0.0017793594306049823,0.006675567423230975,0.15616438356164383
120,0.3015955118767977,0.44045193180670594,0.36789297658862874,0.0008896797153024911,0.0013351134846461949,0.2410958904109589
32,0.2900966856324203,0.3658630081711465,0.2508361204013378,0.0008896797153024911,0.012016021361815754,0.0
128,0.5710022679346025,0.6474124886513266,0.11371237458193979,0.005338078291814947,0.0,0.40821917808219177
58,0.19826522898179633,0.1681226672046705,0.15384615384615385,0.0,0.0,0.24657534246575344
122,0.25134285600606177,0.4729345304146193,0.5351170568561873,0.0008896797153024911,0.08277703604806408,0.0
19,0.31659571081843296,0.5012004438615918,0.41471571906354515,0.0008896797153024911,0.018691588785046728,0.0
86,0.7701826284167907,0.4151719963684002,0.16722408026755853,0.0791814946619217,0.0,0.0
29,0.39366569848405675,0.5659437102794129,0.23411371237458192,0.0035587188612099642,0.06141522029372497,0.0
120,0.31277603151235667,0.4378291132855736,0.41471571906354515,0.0017793594306049823,0.05473965287049399,0.9095890410958904
77,0.17124895555645026,0.3002925451427245,0.3177257525083612,0.01690391459074733,0.0,0.9945205479452055
119,0.24457884056818102,0.43934227781701907,0.2508361204013378,0.0,0.050734312416555405,1.0
6,0.2947519197867905,0.47838192272774904,0.5183946488294314,0.0017793594306049823,0.04672897196261682,0.0
19,0.310945768511516,0.5137294461817703,0.16722408026755853,0.0,0.0013351134846461949,0.9287671232876712
23,0.2731866470377611,0.5029355391909007,0.2508361204013378,0.0,0.018691588785046728,0.5178082191780822
129,0.7102614093024897,0.42996065772220504,0.23076923076923075,0.0,0.03337783711615487,0.3452054794520548
122,0.2117136832053177,0.4541107636436834,0.4280936454849498,0.0008896797153024911,0.09879839786381842,0.6931506849315069
122,0.20598416424621746,0.4530011096539397,0.568561872909699,0.02402135231316726,0.012016021361815754,0.16712328767123288
23,0.2742609318426332,0.5004135983052151,0.5016722408026756,0.0,0.017356475300400534,0.0
56,0.4501253332272199,0.39203066680116194,0.22073578595317725,0.0,0.0,0.136986301369863
24,0.4682688099311463,0.7103197821043068,0.3177257525083612,0.0,0.17890520694259013,0.005479452054794521
103,0.2491147097441626,0.3626954504186415,0.9197324414715718,0.0008896797153024911,0.009345794392523364,0.4904109589041096
122,0.24048064297934957,0.5001109653989602,0.802675585284281,0.0008896797153024911,0.13885180240320427,0.0
32,0.31599888592688785,0.35424190456976135,0.36789297658862874,0.0,0.0013351134846461949,0.0
122,0.24211196434964677,0.46601432462421144,0.7692307692307692,0.008007117437722418,0.0013351134846461949,0.0
35,0.41475351131978755,0.6616362352466467,0.09698996655518395,0.012455516014234874,0.006675567423230975,0.15342465753424658
87,0.2050292444197055,0.4436598406133214,0.32441471571906355,0.0,0.006675567423230975,0.6219178082191781
76,0.9231687422910113,0.705618884293358,0.1505016722408027,0.0,0.006675567423230975,0.22465753424657534
122,0.2137826761628503,0.4911126803187358,0.3712374581939799,0.0,0.029372496662216287,0.27123287671232876
94,0.2733855886682761,0.41329567234944875,0.41471571906354515,0.0017793594306049823,0.15220293724966621,0.0027397260273972603
50,0.21601082242474945,0.35498839907194224,0.3846153846153846,0.005338078291814947,0.0,0.0
87,0.19209803843551754,0.43443962473520514,0.7525083612040133,0.0026690391459074734,0.0,1.0
24,0.5303385986551348,0.6521739130435265,0.6655518394648829,0.0,0.06141522029372497,0.9863013698630138
32,0.30131699359407094,0.3904569756884939,0.17725752508361203,0.0,0.6395193591455274,0.07123287671232877
